# ATOK Passport 変換改善履歴から抽出した unigram 専用辞書。
# 471 unique (読み, 表記) pairs from the saved ATOK archives.
# Format: 読み\tleftId\trightId\tcost\t表記
# Existing exact pairs are loaded for audit but Main.kt de-duplicates them before building.
# ATOK HTML has no Mozc POS/cost metadata. New entries use matching metadata when available;
# otherwise 名詞,一般 (1851/1851) and cost 9000 are used conservatively.

# かわぼ -> カワボ (existing metadata)
かんしつえき	1851	1851	9000	間質液
# かんしんえつ -> 関信越 (noun fallback)
かんしんえつ	1851	1851	9000	関信越
# かんしんそう -> 関心層 (noun fallback)
かんしんそう	1851	1851	9000	関心層
# かーりんこん -> カーリンコン (noun fallback)
かーりんこん	1851	1851	9000	カーリンコン
# がくさいせい -> 学際性 (existing metadata)
がくさいせい	1851	1970	7929	学際性
# きかんしょく -> 基幹職 (existing metadata)
きかんしょく	1851	1851	4000	基幹職
# きこうしゅう -> 寄稿集 (existing metadata)
きこうしゅう	1851	1851	4000	寄稿集
# きさいがいの -> 記載外の (noun fallback)
きさいがいの	1851	1851	9000	記載外の
# きしゃくえき -> 希釈液 (existing metadata)
きしゃくえき	1841	1949	7291	希釈液
# きちゅうはく -> 機中泊 (noun fallback)
きちゅうはく	1851	1851	9000	機中泊
# きはっちゅう -> 既発注 (noun fallback)
きはっちゅう	1851	1851	9000	既発注
# きょうふうち -> 強風地 (noun fallback)
きょうふうち	1851	1851	9000	強風地
# くうちょくび -> 空直日 (existing metadata)
くうちょくび	1851	1851	4000	空直日
# けさでぃーや -> ケサディーヤ (existing metadata)
けさでぃーや	1851	1851	7486	ケサディーヤ
# けんねるこふ -> ケンネルコフ (existing metadata)
けんねるこふ	1920	1920	6733	ケンネルコフ
# げきよわだよ -> 激弱だよ (noun fallback)
げきよわだよ	1851	1851	9000	激弱だよ
# げっきゅうぎ -> 月球儀 (existing metadata)
げっきゅうぎ	1851	1851	4000	月球儀
# こくほうでん -> 国宝殿 (existing metadata)
こくほうでん	1851	1851	4000	国宝殿
# こむつかしい -> 小難しい (same surface metadata)
こむつかしい	2467	2467	9000	小難しい
# ごびょうやま -> 御廟山 (noun fallback)
ごびょうやま	1851	1851	9000	御廟山
# ごりょうめい -> ご両名 (noun fallback)
ごりょうめい	1851	1851	9000	ご両名
# さいあくしゅ -> 最悪手 (existing metadata)
さいあくしゅ	1909	1949	7180	最悪手
# さいさいどの -> 再々度の (existing metadata)
さいさいどの	1851	1851	4000	再々度の
# さいはんてん -> 再販店 (noun fallback)
さいはんてん	1851	1851	9000	再販店
# ざんきりょう -> 残気量 (noun fallback)
ざんきりょう	1851	1851	9000	残気量
# しかくしょう -> 資格証 (existing metadata)
しかくしょう	1851	1992	7506	資格証
# しゃだつかん -> 洒脱感 (noun fallback)
しゃだつかん	1851	1851	9000	洒脱感
# しゅうどうふ -> 臭豆腐 (existing metadata)
しゅうどうふ	1851	1851	7002	臭豆腐
# しゅっけつぼ -> 出欠簿 (noun fallback)
しゅっけつぼ	1851	1851	9000	出欠簿
# しろうきする -> 白浮きする (noun fallback)
しろうきする	1851	1851	9000	白浮きする
# じかつりょく -> 自活力 (noun fallback)
じかつりょく	1851	1851	9000	自活力
# じそうりょく -> 自走力 (existing metadata)
じそうりょく	1841	1949	7217	自走力
# じょうはいぶ -> 上背部 (noun fallback)
じょうはいぶ	1851	1851	9000	上背部
# せいこんしゃ -> 成婚者 (existing metadata)
せいこんしゃ	1841	1986	7947	成婚者
# せいざんりつ -> 生残率 (same surface metadata)
せいざんりつ	2600	1949	9000	生残率
# せいすうかい -> 整数解 (noun fallback)
せいすうかい	1851	1851	9000	整数解
# せつまつしゃ -> 摂末社 (existing metadata)
せつまつしゃ	1929	1929	6621	摂末社
# せらちあきん -> セラチア菌 (noun fallback)
せらちあきん	1851	1851	9000	セラチア菌
# せりょういん -> 施療院 (existing metadata)
せりょういん	1851	1851	4000	施療院
# そくへんする -> 即返する (noun fallback)
そくへんする	1851	1851	9000	即返する
# そつだんせい -> 卒団生 (existing metadata)
そつだんせい	1851	1851	4000	卒団生
# たんほうこう -> 単方向 (noun fallback)
たんほうこう	1851	1851	9000	単方向
# ちえんしょう -> 遅延証 (existing metadata)
ちえんしょう	1851	1851	4000	遅延証
# ちほうちょう -> 地方庁 (existing metadata)
ちほうちょう	1929	1929	6220	地方庁
# ちゃくいえい -> 着衣泳 (existing metadata)
ちゃくいえい	1841	1841	7103	着衣泳
# ちゅうやきん -> 昼夜勤 (existing metadata)
ちゅうやきん	1851	1851	4000	昼夜勤
# ちゅうわのう -> 中和能 (noun fallback)
ちゅうわのう	1851	1851	9000	中和能
# ちょうかじは -> 超過時は (noun fallback)
ちょうかじは	1851	1851	9000	超過時は
# つうぜいかん -> 痛税感 (noun fallback)
つうぜいかん	1851	1851	9000	痛税感
# つつがゆさい -> 筒粥祭 (existing metadata)
つつがゆさい	1851	1851	4000	筒粥祭
# ていせいじの -> 訂正時の (noun fallback)
ていせいじの	1851	1851	9000	訂正時の
# てんしんどん -> 天津丼 (noun fallback)
てんしんどん	1851	1851	9000	天津丼
# てんしんめん -> 天津麺 (noun fallback)
てんしんめん	1851	1851	9000	天津麺
# でじたらいず -> デジタライズ (existing metadata)
でじたらいず	1851	1851	8163	デジタライズ
# でぶそくきん -> 出不足金 (noun fallback)
でぶそくきん	1851	1851	9000	出不足金
# とうばいそく -> 等倍速 (noun fallback)
とうばいそく	1851	1851	9000	等倍速
# とうめいがさ -> 透明傘 (noun fallback)
とうめいがさ	1851	1851	9000	透明傘
# とんようやく -> 頓用薬 (noun fallback)
とんようやく	1851	1851	9000	頓用薬
# どうもんかい -> 同門会 (noun fallback)
どうもんかい	1851	1851	9000	同門会
# なぞいですね -> 謎いですね (noun fallback)
なぞいですね	1851	1851	9000	謎いですね
# ぬったくって -> 塗ったくって (noun fallback)
ぬったくって	1851	1851	9000	塗ったくって
# はいぜんしゃ -> 配膳車 (existing metadata)
はいぜんしゃ	1851	1851	4000	配膳車
# はっぽうよけ -> 八方除け (noun fallback)
はっぽうよけ	1851	1851	9000	八方除け
# ぱのらみっく -> パノラミック (existing metadata)
ぱのらみっく	1851	1851	7665	パノラミック
# ひゃくようず -> 百様図 (existing metadata)
ひゃくようず	1851	1851	4000	百様図
# ひれんじゃく -> ヒレンジャク (existing metadata)
ひれんじゃく	1851	1851	7445	ヒレンジャク
# ひれんじゃく -> 緋連雀 (same reading metadata)
ひれんじゃく	1851	1851	9000	緋連雀
# びでんりゅう -> 微電流 (noun fallback)
びでんりゅう	1851	1851	9000	微電流
# ふぇるらさん -> フェルラ酸 (existing metadata)
ふぇるらさん	1929	1929	5603	フェルラ酸
# ふくさんひん -> 副産品 (noun fallback)
ふくさんひん	1851	1851	9000	副産品
# ふみおこなう -> 踏み行う (noun fallback)
ふみおこなう	1851	1851	9000	踏み行う
# ぷりっきーぬ -> プリッキーヌ (existing metadata)
ぷりっきーぬ	1851	1851	7981	プリッキーヌ
# べったにまん -> ベッタニマン (noun fallback)
べったにまん	1851	1851	9000	ベッタニマン
# ほしゅうえき -> 補修液 (noun fallback)
ほしゅうえき	1851	1851	9000	補修液
# ぼうのみさき -> 坊ノ岬 (existing metadata)
ぼうのみさき	1920	1920	5659	坊ノ岬
# ぼんぼろーに -> ボンボローニ (existing metadata)
ぼんぼろーに	1851	1851	7948	ボンボローニ
# まいはーしす -> My HER-SYS (noun fallback)
まいはーしす	1851	1851	9000	My HER-SYS
# まいはーしす -> マイハーシス (noun fallback)
まいはーしす	1851	1851	9000	マイハーシス
# まごめじゅく -> 馬籠宿 (existing metadata)
まごめじゅく	1923	1922	6095	馬籠宿
# みこのすとう -> ミコノス島 (noun fallback)
みこのすとう	1851	1851	9000	ミコノス島
# みやぎきょう -> 宮城峡 (noun fallback)
みやぎきょう	1851	1851	9000	宮城峡
# めいていかん -> 酩酊感 (existing metadata)
めいていかん	1841	1949	7785	酩酊感
# めんせききん -> 免責金 (noun fallback)
めんせききん	1851	1851	9000	免責金
# ものたらない -> 物足らない (existing metadata)
ものたらない	2425	2425	5531	物足らない
# ようじょうひ -> 養生費 (noun fallback)
ようじょうひ	1851	1851	9000	養生費
# らくさんきん -> 酪酸菌 (existing metadata)
らくさんきん	1851	1851	7237	酪酸菌
# らすてぃっく -> ラスティック (existing metadata)
らすてぃっく	1851	1851	7526	ラスティック
# りまっぴんぐ -> リマッピング (existing metadata)
りまっぴんぐ	1851	1851	7797	リマッピング
# りゅうせんず -> 流線図 (noun fallback)
りゅうせんず	1851	1851	9000	流線図
# いしじょうばん -> 石定盤 (noun fallback)
いしじょうばん	1851	1851	9000	石定盤
# いんばうんどん -> インバウン丼 (noun fallback)
いんばうんどん	1851	1851	9000	インバウン丼
# うぉーかぶるな -> ウォーカブルな (noun fallback)
うぉーかぶるな	1851	1851	9000	ウォーカブルな
# うまずたゆまず -> 倦まず撓まず (noun fallback)
うまずたゆまず	1851	1851	9000	倦まず撓まず
# おくるーじょん -> オクルージョン (existing metadata)
おくるーじょん	1851	1851	7546	オクルージョン
# かいきょくせん -> 開曲線 (existing metadata)
かいきょくせん	1851	1851	4000	開曲線
# かいせんどころ -> 海鮮処 (noun fallback)
かいせんどころ	1851	1851	9000	海鮮処
# かんちょうひん -> 完調品 (existing metadata)
かんちょうひん	1851	1851	4000	完調品
# がっかんちょう -> 学環長 (noun fallback)
がっかんちょう	1851	1851	9000	学環長
# きょじゅうかい -> 居住階 (noun fallback)
きょじゅうかい	1851	1851	9000	居住階
# けとじぇにっく -> ケトジェニック (existing metadata)
けとじぇにっく	1920	1920	6738	ケトジェニック
# げんこうしよう -> 現行仕様 (noun fallback)
げんこうしよう	1851	1851	9000	現行仕様
# げんしょくしゃ -> 現職者 (noun fallback)
げんしょくしゃ	1851	1851	9000	現職者
# こうしょうひん -> 香粧品 (noun fallback)
こうしょうひん	1851	1851	9000	香粧品
# こりれーしょん -> コリレーション (noun fallback)
こりれーしょん	1851	1851	9000	コリレーション
# さっちゅうとう -> 殺虫灯 (existing metadata)
さっちゅうとう	1851	1851	4000	殺虫灯
# さなえのみくす -> サナエノミクス (existing metadata)
さなえのみくす	1851	1851	4000	サナエノミクス
# さんぜんきゅう -> 産前休 (existing metadata)
さんぜんきゅう	1851	1851	4000	産前休
# ざんしょくりつ -> 残食率 (noun fallback)
ざんしょくりつ	1851	1851	9000	残食率
# しっせいしょう -> 失声症 (existing metadata)
しっせいしょう	1841	1841	7604	失声症
# しゃかはっそう -> 釈迦八相 (noun fallback)
しゃかはっそう	1851	1851	9000	釈迦八相
# しゃごうひょう -> 社号標 (existing metadata)
しゃごうひょう	1851	1851	7338	社号標
# しゅくかんした -> 縮環した (noun fallback)
しゅくかんした	1851	1851	9000	縮環した
# しょうさんげん -> 小三元 (existing metadata)
しょうさんげん	1851	1851	7729	小三元
# しょうすうけつ -> 少数決 (noun fallback)
しょうすうけつ	1851	1851	9000	少数決
# しょくれきしょ -> 職歴書 (existing metadata)
しょくれきしょ	1851	1971	8276	職歴書
# じおつーりずむ -> ジオツーリズム (existing metadata)
じおつーりずむ	1841	1841	8216	ジオツーリズム
# じゃくれいしゃ -> 弱冷車 (same reading metadata)
じゃくれいしゃ	2600	1986	9000	弱冷車
# じゅうとくせい -> 重篤性 (noun fallback)
じゅうとくせい	1851	1851	9000	重篤性
# じゅえんりょく -> 受援力 (noun fallback)
じゅえんりょく	1851	1851	9000	受援力
# じょうおんすい -> 常温水 (noun fallback)
じょうおんすい	1851	1851	9000	常温水
# じょうにっきん -> 常日勤 (noun fallback)
じょうにっきん	1851	1851	9000	常日勤
# じょちゅうざい -> 除虫剤 (noun fallback)
じょちゅうざい	1851	1851	9000	除虫剤
# すずしげですね -> 涼しげですね (noun fallback)
すずしげですね	1851	1851	9000	涼しげですね
# せいはくしょく -> 青白色 (noun fallback)
せいはくしょく	1851	1851	9000	青白色
# ぜんろくがした -> 全録画した (noun fallback)
ぜんろくがした	1851	1851	9000	全録画した
# たんがんきょう -> 単眼鏡 (existing metadata)
たんがんきょう	1851	1949	7484	単眼鏡
# たんりゅうしゅ -> 短粒種 (existing metadata)
たんりゅうしゅ	1851	1851	4000	短粒種
# だんしつりゅう -> 暖湿流 (noun fallback)
だんしつりゅう	1851	1851	9000	暖湿流
# ちくでんりょう -> 蓄電量 (existing metadata)
ちくでんりょう	1841	1949	7915	蓄電量
# ちゅうぼうえん -> 中望遠 (existing metadata)
ちゅうぼうえん	2600	1841	5705	中望遠
# ちょうようせつ -> 重陽節 (existing metadata)
ちょうようせつ	1851	1851	5000	重陽節
# ちょくれいしき -> 直冷式 (same surface metadata)
ちょくれいしき	2600	1967	9000	直冷式
# にゅうしょくび -> 入職日 (existing metadata)
にゅうしょくび	2600	1949	6462	入職日
# にんめいしょう -> 任命証 (existing metadata)
にんめいしょう	1841	1992	7696	任命証
# ねそこねました -> 寝損ねました (noun fallback)
ねそこねました	1851	1851	9000	寝損ねました
# ぱふぉーみんぐ -> パフォーミング (existing metadata)
ぱふぉーみんぐ	1841	1841	7632	パフォーミング
# ひょうろうがん -> 兵糧丸 (noun fallback)
ひょうろうがん	1851	1851	9000	兵糧丸
# ぶいえーあーる -> VAR (noun fallback)
ぶいえーあーる	1851	1851	9000	VAR
# めいかいしょく -> 明灰色 (noun fallback)
めいかいしょく	1851	1851	9000	明灰色
# りゅうがしどう -> 竜ヶ岩洞 (noun fallback)
りゅうがしどう	1851	1851	9000	竜ヶ岩洞
# りゅうきゅうこ -> 琉球弧 (noun fallback)
りゅうきゅうこ	1851	1851	9000	琉球弧
# りゅうきゅうし -> 琉球史 (existing metadata)
りゅうきゅうし	1924	1949	6941	琉球史
# りゅうようせい -> 流用性 (noun fallback)
りゅうようせい	1851	1851	9000	流用性
# いそうろうのみで -> 居候の身で (noun fallback)
いそうろうのみで	1851	1851	9000	居候の身で
# えんぱわめんとを -> エンパワメントを (noun fallback)
えんぱわめんとを	1851	1851	9000	エンパワメントを
# おおすべりだった -> 大滑りだった (noun fallback)
おおすべりだった	1851	1851	9000	大滑りだった
# おぷてぃまいずど -> オプティマイズド (noun fallback)
おぷてぃまいずど	1851	1851	9000	オプティマイズド
# きゅういんりょう -> 吸引量 (noun fallback)
きゅういんりょう	1851	1851	9000	吸引量
# ぎゅうにゅうかん -> 牛乳かん (existing metadata)
ぎゅうにゅうかん	1851	1851	4000	牛乳かん
# けいちょうりょく -> 傾聴力 (existing metadata)
けいちょうりょく	1841	1949	6491	傾聴力
# こえだしてくれる -> 声出してくれる (existing metadata)
こえだしてくれる	1851	1851	4000	声出してくれる
# こつばんていきん -> 骨盤底筋 (existing metadata)
こつばんていきん	1851	1949	6662	骨盤底筋
# さかばんばすぴす -> サカバンバスピス (existing metadata)
さかばんばすぴす	1851	1851	7626	サカバンバスピス
# しょうたんほけん -> 少短保険 (noun fallback)
しょうたんほけん	1851	1851	9000	少短保険
# だいじぇすてぃぶ -> ダイジェスティブ (noun fallback)
だいじぇすてぃぶ	1851	1851	9000	ダイジェスティブ
# とりぷるでみっく -> トリプルデミック (noun fallback)
とりぷるでみっく	1851	1851	9000	トリプルデミック
# ぼうしょくてーぷ -> 防食テープ (noun fallback)
ぼうしょくてーぷ	1851	1851	9000	防食テープ
# むらさきつめくさ -> むらさきつめくさ (same reading metadata)
むらさきつめくさ	1851	1851	9000	むらさきつめくさ
# むらさきつめくさ -> ムラサキツメクサ (existing metadata)
むらさきつめくさ	1851	1851	8104	ムラサキツメクサ
# むらさきつめくさ -> 紫詰草 (same reading metadata)
むらさきつめくさ	1851	1851	9000	紫詰草
# めいれいちょうで -> 命令調で (noun fallback)
めいれいちょうで	1851	1851	9000	命令調で
# りょうしゅうがく -> 領収額 (noun fallback)
りょうしゅうがく	1851	1851	9000	領収額
# わかいものがしら -> 若い者頭 (noun fallback)
わかいものがしら	1851	1851	9000	若い者頭
# あめりかしろひとり -> アメリカシロヒトリ (existing metadata)
あめりかしろひとり	1851	1851	7774	アメリカシロヒトリ
# おーすとられーしあ -> オーストラレーシア (existing metadata)
おーすとられーしあ	1841	1841	8213	オーストラレーシア
# ふぉのいこらいざー -> フォノイコライザー (existing metadata)
ふぉのいこらいざー	1851	1851	7140	フォノイコライザー
# りじぇねれーしょん -> リジェネレーション (existing metadata)
りじぇねれーしょん	1920	1920	6511	リジェネレーション
# あんこんとろーらぶる -> アンコントローラブル (existing metadata)
あんこんとろーらぶる	1851	1851	8007	アンコントローラブル
# こーいけるほんでぃえ -> コーイケルホンディエ (existing metadata)
こーいけるほんでぃえ	1851	1851	7899	コーイケルホンディエ
# でじたらいぜーしょん -> デジタライゼーション (existing metadata)
でじたらいぜーしょん	1920	1920	6222	デジタライゼーション
# ふぃくとせくしゅある -> フィクトセクシュアル (noun fallback)
ふぃくとせくしゅある	1851	1851	9000	フィクトセクシュアル
# すくりゅーふれーしょん -> スクリューフレーション (noun fallback)
すくりゅーふれーしょん	1851	1851	9000	スクリューフレーション
# りまにゅふぁくちゃりんぐ -> リマニュファクチャリング (existing metadata)
りまにゅふぁくちゃりんぐ	1851	1851	4000	リマニュファクチャリング
